priority,score,system,year,project_document,why_it_matters,captures,unique_versions,mime_type,original,archive_exact,archive_history
HIGH,7,Budget / Finance,2020,budget,review category; 6 unique versions; financial/project keyword,6,6,text/html,http://www.copperascovetx.gov/budget/,https://web.archive.org/web/20200502165538/http://www.copperascovetx.gov/budget/,https://web.archive.org/web/*/http://www.copperascovetx.gov/budget/
HIGH,7,Budget / Finance,2020,budget plans,review category; 6 unique versions; financial/project keyword,6,6,text/html,http://www.copperascovetx.gov/budget/budget_plans/,https://web.archive.org/web/20200502162635/http://www.copperascovetx.gov/budget/budget_plans/,https://web.archive.org/web/*/http://www.copperascovetx.gov/budget/budget_plans/
HIGH,7,Budget / Finance,2020,tax rate,review category; 6 unique versions; financial/project keyword,6,6,text/html,http://www.copperascovetx.gov/budget/tax_rate/,https://web.archive.org/web/20200502173530/http://www.copperascovetx.gov/budget/tax_rate/,https://web.archive.org/web/*/http://www.copperascovetx.gov/budget/tax_rate/
HIGH,7,Budget / Finance,2025,conflict of interest,review category; 6 unique versions; financial/project keyword,6,6,text/html,https://www.copperascovetx.gov/finance_department/conflict_of_interest/,https://web.archive.org/web/20250203005745/https://www.copperascovetx.gov/finance_department/conflict_of_interest/,https://web.archive.org/web/*/https://www.copperascovetx.gov/finance_department/conflict_of_interest/
HIGH,7,Budget / Finance,2025,feed,review category; 6 unique versions; financial/project keyword,6,6,application/rss+xml,https://www.copperascovetx.gov/author/coccgm/feed/,https://web.archive.org/web/20250203041633/https://www.copperascovetx.gov/author/coccgm/feed/,https://web.archive.org/web/*/https://www.copperascovetx.gov/author/coccgm/feed/
HIGH,7,Budget / Finance,2025,gfoa,review category; 6 unique versions; financial/project keyword,8,6,text/html,https://www.copperascovetx.gov/finance_department/gfoa/,https://web.archive.org/web/20250803030044/https://www.copperascovetx.gov/finance_department/gfoa/,https://web.archive.org/web/*/https://www.copperascovetx.gov/finance_department/gfoa/
HIGH,7,Other Public Money,2020,municipal cemetery,6 unique versions; infrastructure/money keyword,6,6,text/html,http://www.copperascovetx.gov/municipal_cemetery/,https://web.archive.org/web/20200502171345/http://www.copperascovetx.gov/municipal_cemetery/,https://web.archive.org/web/*/http://www.copperascovetx.gov/municipal_cemetery/
HIGH,7,Other Public Money,2020,municipal court,6 unique versions; infrastructure/money keyword,6,6,text/html,http://www.copperascovetx.gov/municipal_court/,https://web.archive.org/web/20200502155654/http://www.copperascovetx.gov/municipal_court/,https://web.archive.org/web/*/http://www.copperascovetx.gov/municipal_court/
HIGH,7,Budget / Finance,2015,tax rate.htm,review category; 5 unique versions; financial/project keyword,5,5,text/html,http://www.copperascovetx.gov:80/pages/finance_department/tax_rate.htm,https://web.archive.org/web/20150228213211/http://www.copperascovetx.gov:80/pages/finance_department/tax_rate.htm,https://web.archive.org/web/*/http://www.copperascovetx.gov:80/pages/finance_department/tax_rate.htm
HIGH,7,Budget / Finance,2020,funding requests,review category; 5 unique versions; financial/project keyword,5,5,text/html,http://www.copperascovetx.gov/budget/funding_requests/,https://web.archive.org/web/20200502153727/http://www.copperascovetx.gov/budget/funding_requests/,https://web.archive.org/web/*/http://www.copperascovetx.gov/budget/funding_requests/
HIGH,7,Budget / Finance,2020,reports,review category; 5 unique versions; financial/project keyword,5,5,text/html,http://www.copperascovetx.gov/finance_department/reports/,https://web.archive.org/web/20200402104624/http://www.copperascovetx.gov/finance_department/reports/,https://web.archive.org/web/*/http://www.copperascovetx.gov/finance_department/reports/
HIGH,7,Solid Waste,2024,sw map.pdf,review category; 5 unique versions; document/PDF,9,5,application/pdf,https://www.copperascovetx.gov/files/solid_waste/sw_map.pdf,https://web.archive.org/web/20241212202515/https://www.copperascovetx.gov/files/solid_waste/sw_map.pdf,https://web.archive.org/web/*/https://www.copperascovetx.gov/files/solid_waste/sw_map.pdf
HIGH,7,Solid Waste,2025,schedule.pdf,review category; 5 unique versions; document/PDF,11,5,application/pdf,https://www.copperascovetx.gov/files/solid_waste/collection_schedule/schedule.pdf,https://web.archive.org/web/20250203023618/https://www.copperascovetx.gov/files/solid_waste/collection_schedule/schedule.pdf,https://web.archive.org/web/*/https://www.copperascovetx.gov/files/solid_waste/collection_schedule/schedule.pdf
HIGH,7,Budget / Finance,2025,21 22.pdf,review category; 4 unique versions; financial/project keyword; document/PDF,4,4,application/pdf,https://www.copperascovetx.gov/files/budget/budgets/21-22.pdf,https://web.archive.org/web/20250327011607/https://www.copperascovetx.gov/files/budget/budgets/21-22.pdf,https://web.archive.org/web/*/https://www.copperascovetx.gov/files/budget/budgets/21-22.pdf
HIGH,7,Drainage / Stormwater,2020,drainage,review category; 3 unique versions; infrastructure/money keyword,3,3,text/html,http://www.copperascovetx.gov/public_works/drainage/,https://web.archive.org/web/20200402101547/http://www.copperascovetx.gov/public_works/drainage/,https://web.archive.org/web/*/http://www.copperascovetx.gov/public_works/drainage/
HIGH,7,Drainage / Stormwater,2025,NFIP Increased Cost of Compliance Coverage How You Can Benefit.pdf,review category; 2 unique versions; infrastructure/money keyword; document/PDF,3,2,application/pdf,https://www.copperascovetx.gov/files/planning/floodplain/NFIP%20Brochures/NFIP%20-%20Increased%20Cost%20of%20Compliance%20Coverage%20-%20How%20You%20Can%20Benefit.pdf,https://web.archive.org/web/20250203005915/https://www.copperascovetx.gov/files/planning/floodplain/NFIP%20Brochures/NFIP%20-%20Increased%20Cost%20of%20Compliance%20Coverage%20-%20How%20You%20Can%20Benefit.pdf,https://web.archive.org/web/*/https://www.copperascovetx.gov/files/planning/floodplain/NFIP%20Brochures/NFIP%20-%20Increased%20Cost%20of%20Compliance%20Coverage%20-%20How%20You%20Can%20Benefit.pdf
HIGH,7,Drainage / Stormwater,2025,NFIP The Benefits of Flood Insurance Versus Disaster Insurance.pdf,review category; 2 unique versions; infrastructure/money keyword; document/PDF,3,2,application/pdf,https://www.copperascovetx.gov/files/planning/floodplain/NFIP%20Brochures/NFIP%20-%20The%20Benefits%20of%20Flood%20Insurance%20Versus%20Disaster%20Insurance.pdf,https://web.archive.org/web/20250203070716/https://www.copperascovetx.gov/files/planning/floodplain/NFIP%20Brochures/NFIP%20-%20The%20Benefits%20of%20Flood%20Insurance%20Versus%20Disaster%20Insurance.pdf,https://web.archive.org/web/*/https://www.copperascovetx.gov/files/planning/floodplain/NFIP%20Brochures/NFIP%20-%20The%20Benefits%20of%20Flood%20Insurance%20Versus%20Disaster%20Insurance.pdf
HIGH,7,Budget / Finance,2016,report.pdf,review category; infrastructure/money keyword; financial/project keyword; document/PDF,1,1,application/pdf,http://www.copperascovetx.gov/files/municipal_court/appt_fees/report.pdf,https://web.archive.org/web/20161227194037/http://www.copperascovetx.gov/files/municipal_court/appt_fees/report.pdf,https://web.archive.org/web/*/http://www.copperascovetx.gov/files/municipal_court/appt_fees/report.pdf
HIGH,7,Budget / Finance,2025,2017 05 Participation in a Coalition of Cities to Change Rates of Atmos Pipeline PDF,review category; infrastructure/money keyword; financial/project keyword; document/PDF,1,1,application/pdf,https://www.copperascovetx.gov/DocumentCenter/View/1051/2017-05-Participation-in-a-Coalition-of-Cities-to-Change-Rates-of-Atmos-Pipeline-PDF,https://web.archive.org/web/20250925214057/https://www.copperascovetx.gov/DocumentCenter/View/1051/2017-05-Participation-in-a-Coalition-of-Cities-to-Change-Rates-of-Atmos-Pipeline-PDF,https://web.archive.org/web/*/https://www.copperascovetx.gov/DocumentCenter/View/1051/2017-05-Participation-in-a-Coalition-of-Cities-to-Change-Rates-of-Atmos-Pipeline-PDF
HIGH,7,Budget / Finance,2025,2019 23 Ratifying the Votes to Adopt the 2019 2020 Budget and Plan of Municipal Services and 2019 2020 Tax Rate PDF,review category; infrastructure/money keyword; financial/project keyword; document/PDF,1,1,application/pdf,https://www.copperascovetx.gov/DocumentCenter/View/982/2019-23-Ratifying-the-Votes-to-Adopt-the-2019-2020-Budget-and-Plan-of-Municipal-Services-and-2019-2020-Tax-Rate-PDF,https://web.archive.org/web/20250927193129/https://www.copperascovetx.gov/DocumentCenter/View/982/2019-23-Ratifying-the-Votes-to-Adopt-the-2019-2020-Budget-and-Plan-of-Municipal-Services-and-2019-2020-Tax-Rate-PDF,https://web.archive.org/web/*/https://www.copperascovetx.gov/DocumentCenter/View/982/2019-23-Ratifying-the-Votes-to-Adopt-the-2019-2020-Budget-and-Plan-of-Municipal-Services-and-2019-2020-Tax-Rate-PDF
HIGH,7,Budget / Finance,2025,2021 24 Ratifying the Votes to Adopt the 2021 2022 Budget and plan of Municipal Services PDF,review category; infrastructure/money keyword; financial/project keyword; document/PDF,1,1,application/pdf,https://www.copperascovetx.gov/DocumentCenter/View/887/2021-24-Ratifying-the-Votes-to-Adopt-the-2021-2022-Budget-and-plan-of-Municipal-Services-PDF,https://web.archive.org/web/20250928043557/https://www.copperascovetx.gov/DocumentCenter/View/887/2021-24-Ratifying-the-Votes-to-Adopt-the-2021-2022-Budget-and-plan-of-Municipal-Services-PDF,https://web.archive.org/web/*/https://www.copperascovetx.gov/DocumentCenter/View/887/2021-24-Ratifying-the-Votes-to-Adopt-the-2021-2022-Budget-and-plan-of-Municipal-Services-PDF
HIGH,7,Budget / Finance,2025,2023 22 Ratifying the Votes to Adopt the 2023 2024 Budget and Plan of Municipal Services PDF,review category; infrastructure/money keyword; financial/project keyword; document/PDF,1,1,application/pdf,https://www.copperascovetx.gov/DocumentCenter/View/843/2023-22-Ratifying-the-Votes-to-Adopt-the-2023-2024-Budget-and-Plan-of-Municipal-Services-PDF,https://web.archive.org/web/20250925210308/https://www.copperascovetx.gov/DocumentCenter/View/843/2023-22-Ratifying-the-Votes-to-Adopt-the-2023-2024-Budget-and-Plan-of-Municipal-Services-PDF,https://web.archive.org/web/*/https://www.copperascovetx.gov/DocumentCenter/View/843/2023-22-Ratifying-the-Votes-to-Adopt-the-2023-2024-Budget-and-Plan-of-Municipal-Services-PDF
HIGH,7,Contracts / Bids,2016,Contractor Renewal Form.doc,priority category; infrastructure/money keyword,1,1,application/msword,http://www.copperascovetx.gov/files/forms/building/Contractor_Renewal_Form.doc,https://web.archive.org/web/20161228194900/http://www.copperascovetx.gov/files/forms/building/Contractor_Renewal_Form.doc,https://web.archive.org/web/*/http://www.copperascovetx.gov/files/forms/building/Contractor_Renewal_Form.doc
HIGH,7,Contracts / Bids,2020,Contractor Renewal Form.doc,priority category; infrastructure/money keyword,1,1,application/msword,https://www.copperascovetx.gov/files/forms/building/Contractor_Renewal_Form.doc,https://web.archive.org/web/20201018165615/https://www.copperascovetx.gov/files/forms/building/Contractor_Renewal_Form.doc,https://web.archive.org/web/*/https://www.copperascovetx.gov/files/forms/building/Contractor_Renewal_Form.doc
HIGH,7,Contracts / Bids,2025,Claim Form A General Claim Form DOC,priority category; infrastructure/money keyword,1,1,application/msword,https://www.copperascovetx.gov/DocumentCenter/View/1560/Claim-Form-A---General-Claim-Form-DOC?bidId=,https://web.archive.org/web/20250929120532/https://www.copperascovetx.gov/DocumentCenter/View/1560/Claim-Form-A---General-Claim-Form-DOC?bidId=,https://web.archive.org/web/*/https://www.copperascovetx.gov/DocumentCenter/View/1560/Claim-Form-A---General-Claim-Form-DOC?bidId=
HIGH,7,Contracts / Bids,2025,Claim Form B Original Owner Claim Form DOC,priority category; infrastructure/money keyword,1,1,application/msword,https://www.copperascovetx.gov/DocumentCenter/View/1562/Claim-Form-B---Original-Owner-Claim-Form-DOC?bidId=,https://web.archive.org/web/20250928075853/https://www.copperascovetx.gov/DocumentCenter/View/1562/Claim-Form-B---Original-Owner-Claim-Form-DOC?bidId=,https://web.archive.org/web/*/https://www.copperascovetx.gov/DocumentCenter/View/1562/Claim-Form-B---Original-Owner-Claim-Form-DOC?bidId=
HIGH,7,Contracts / Bids,2025,bids.aspx,priority category; infrastructure/money keyword,1,1,text/html,https://www.copperascovetx.gov/bids.aspx,https://web.archive.org/web/20250926192758/https://www.copperascovetx.gov/bids.aspx,https://web.archive.org/web/*/https://www.copperascovetx.gov/bids.aspx
HIGH,7,Drainage / Stormwater,2021,flood ins rate maps.pdf,review category; infrastructure/money keyword; financial/project keyword; document/PDF,2,1,application/pdf,https://www.copperascovetx.gov/files/planning/flood/flood_ins_rate_maps.pdf,https://web.archive.org/web/20210304091029/https://www.copperascovetx.gov/files/planning/flood/flood_ins_rate_maps.pdf,https://web.archive.org/web/*/https://www.copperascovetx.gov/files/planning/flood/flood_ins_rate_maps.pdf
HIGH,7,Drainage / Stormwater,2025,2021 43 Expenditures to be Incurred for the Design of the Reconstruction and Drainage of Suja Lane PDF,review category; infrastructure/money keyword; financial/project keyword; document/PDF,1,1,application/pdf,https://www.copperascovetx.gov/DocumentCenter/View/905/2021-43-Expenditures-to-be-Incurred-for-the-Design-of-the-Reconstruction-and-Drainage-of-Suja-Lane-PDF,https://web.archive.org/web/20250927213921/https://www.copperascovetx.gov/DocumentCenter/View/905/2021-43-Expenditures-to-be-Incurred-for-the-Design-of-the-Reconstruction-and-Drainage-of-Suja-Lane-PDF,https://web.archive.org/web/*/https://www.copperascovetx.gov/DocumentCenter/View/905/2021-43-Expenditures-to-be-Incurred-for-the-Design-of-the-Reconstruction-and-Drainage-of-Suja-Lane-PDF
HIGH,7,Drainage / Stormwater,2025,Addendum No. 2 Suja Lane Reconstruction and Drainage Improvements 7 21 2023.pdf,review category; infrastructure/money keyword; financial/project keyword; document/PDF,1,1,application/pdf,https://www.copperascovetx.gov/files/finance/bid_requests/2023-09-53/Addendum%20No.%202%20-%20Suja%20Lane%20Reconstruction%20and%20Drainage%20Improvements%207-21-2023.pdf,https://web.archive.org/web/20250203030348/https://www.copperascovetx.gov/files/finance/bid_requests/2023-09-53/Addendum%20No.%202%20-%20Suja%20Lane%20Reconstruction%20and%20Drainage%20Improvements%207-21-2023.pdf,https://web.archive.org/web/*/https://www.copperascovetx.gov/files/finance/bid_requests/2023-09-53/Addendum%20No.%202%20-%20Suja%20Lane%20Reconstruction%20and%20Drainage%20Improvements%207-21-2023.pdf
HIGH,7,Drainage / Stormwater,2025,Hardeman and Martin Luther King Jr. Drive Drainage Improvement Project.01302023.pdf,review category; infrastructure/money keyword; financial/project keyword; document/PDF,2,1,application/pdf,https://www.copperascovetx.gov/files/pio/press_releases/01-23/Hardeman%20and%20Martin%20Luther%20King%20Jr.%20Drive%20Drainage%20Improvement%20Project.01302023.pdf,https://web.archive.org/web/20250216081831/https://www.copperascovetx.gov/files/pio/press_releases/01-23/Hardeman%20and%20Martin%20Luther%20King%20Jr.%20Drive%20Drainage%20Improvement%20Project.01302023.pdf,https://web.archive.org/web/*/https://www.copperascovetx.gov/files/pio/press_releases/01-23/Hardeman%20and%20Martin%20Luther%20King%20Jr.%20Drive%20Drainage%20Improvement%20Project.01302023.pdf
HIGH,7,Drainage / Stormwater,2025,Pecan Cove Drive Reconstruction and Drainage Improvements Project 04 01 2021 .pdf,review category; infrastructure/money keyword; financial/project keyword; document/PDF,2,1,application/pdf,https://www.copperascovetx.gov/files/pio/press_releases/04-21/Pecan%20Cove%20Drive%20Reconstruction%20and%20Drainage%20Improvements%20Project%2004-01-2021%20.pdf,https://web.archive.org/web/20250210200553/https://www.copperascovetx.gov/files/pio/press_releases/04-21/Pecan%20Cove%20Drive%20Reconstruction%20and%20Drainage%20Improvements%20Project%2004-01-2021%20.pdf,https://web.archive.org/web/*/https://www.copperascovetx.gov/files/pio/press_releases/04-21/Pecan%20Cove%20Drive%20Reconstruction%20and%20Drainage%20Improvements%20Project%2004-01-2021%20.pdf
